GEOGRAPHICAL_BOROUGH_NAME,NEW_BOROUGH_GROUPING,RAM,CONSOLIDATED_NAME,CONSOLIDATED_TDS_NUM,DEVELOPMENT_NAME,TDS_NUM,ADDRESS_LINE_1,BUILDING_NUM,LOCATION,LOCATION_TYPE,OWNERGROUP,SOURCESYSID,CALL_CENTER_TYPE,PARENT,WONUM,TRADE_TYPE,CRAFT_DESCRIPTION,FAILURECODE,PROBLEMCODE,WOPRIORITY,REPORTDATE,ZZCREATEDATE,SCHEDSTART,TARGSTARTDATE,ACTSTART,ACTFINISH,STATUS,STATUSDATE,DISPOSITION_DESC,DISPOSITION_SUB_DESC,WORK_DONE_DESC,ZZSUBWORKTYPE,CAUSE,REMEDY,ZZRESCODE,LAST_LABTRANS_TRANSTYPE,TOTAL_REPAIRS_DONE,REPAIRS_DONE_LIST,VANDALISM_CODE,ZZCOURTORDER,ZZRRPWORKREQUIRED,ZZRRPWORKAMOUNT,DESCRIPTION,Days to Complete Or Still Open,TDS,BUILDING,STAIRHALL,ROOM,PROBLEMANDFAILURE,CATEGORY
Brooklyn,Brooklyn,TAYLOR,Tompkins,131,TOMPKINS,131,220 THROOP AVENUE,5,131.05.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65195493,65195493,MAINTENANCE,Maintenance,COMPACTOR,NOPOWER,3,2019-01-18,2019-01-18,,,2019-01-24,2019-01-24,CLOSE,2019-01-25,CLOSED,Condition not Founded,Work Not Done,,,,,UNFOUNDED,,,0,0,,,COMPACTOR - MAINT,5.795891,131,5,,GND01,NOPOWERCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,TAYLOR,Tompkins,131,TOMPKINS,131,220 THROOP AVENUE,5,131.05.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65195709,65195709,MAINTENANCE,Maintenance,COMPACTOR,NOAUTO,3,2019-01-18,2019-01-18,,,2019-01-24,2019-01-24,CLOSE,2019-01-25,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,COMPACTOR - MAINT,5.76647,131,5,,GND01,NOAUTOCOMPACTOR,EXTCOMPACTOR
Brooklyn,Brooklyn,TAYLOR,Tompkins,131,TOMPKINS,131,220 THROOP AVENUE,5,131.05.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65445906,65445906,MAINTENANCE,Maintenance,COMPACTOR,MACHOILLEAK,3,2019-02-05,2019-02-05,,,2019-02-06,2019-02-06,CLOSE,2019-02-07,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,COMPACTOR - MAINT,1.098414,131,5,,GND01,MACHOILLEAKCOMPACTOR,EXTCOMPACTOR
Manhattan,Mixed Finance,HIPPS,Chelsea,134,CHELSEA,134,415 WEST 25TH STREET,2,134.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72877855,72877855,MAINTENANCE,Maintenance,COMPACTOR,NOPOWER,3,2020-03-09,2020-03-09,,,2020-03-11,2020-03-11,CLOSE,2020-03-11,CLOSED,Closed,Work Done,GROUNDS,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,COMPACTOR 1- MAINT EZ pack no power,2.025023,134,2,,GND01,NOPOWERCOMPACTOR,EXTCOMPACTOR
Manhattan,Mixed Finance,HIPPS,Chelsea,134,CHELSEA,134,415 WEST 25TH STREET,2,134.02.GND01,GROUNDS,DEV134,MAXIMO,Non-CCC,67310294,67310294,SKILLED TRADES,Vendor,COMPACTOR,COMPACTOROOO,3,2019-06-24,2019-06-24,,,2019-08-12,2019-08-12,CLOSE,2019-08-13,CLOSED,Completed on Arrival,Work Not Done,,,,,COMPLETEONARRIVAL,,,0,0,,,outside compactor unit # 2 o/o/o,49.037245,134,2,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Mixed Finance,HIPPS,Chelsea,134,CHELSEA,134,415 WEST 25TH STREET,2,134.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66359753,66359753,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2019-04-07,2019-04-07,,,2019-04-08,2019-04-08,CLOSE,2019-04-08,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,HYDROLICHOSEREPLACED;HYDROLICCYLINDERREPAIRED,0,0,,,COMPACTOR - MAINT unit #1 hose leaking,1.144433,134,2,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Manhattan,Mixed Finance,HIPPS,Chelsea,134,CHELSEA,134,415 WEST 25TH STREET,2,134.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72928990,72928990,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-03-12,2020-03-12,,,2020-03-12,2020-03-12,CLOSE,2020-03-13,CLOSED,Inspection,Work Done,BUILDING,,,,INSPECTION,,,0,0,,,EZ Pack #1 smoking no power,0.105856,134,2,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,GADSON,Fulton,136,FULTON,136,434 WEST 17TH STREET,4,136.04.GND01,GROUNDS,DEV136,SIEBEL,CCC,66274568,66274568,MAINTENANCE,Maintenance,COMPACTOR,NOISY,3,2019-03-31,2019-03-31,,,2019-03-31,2019-03-31,CLOSE,2019-04-01,CLOSED,Condition not Founded,Work Not Done,,,,,UNFOUNDED,,,0,0,,,COMPACTOR - MAINT,0.365451,136,4,,GND01,NOISYCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,MOLINA,Isaacs,139,ISAACS,139,403 EAST 93RD STREET,GN,139.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,73787999,73787999,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2020-05-25,2020-05-25,,,2020-05-27,2020-05-27,CLOSE,2020-05-28,CLOSED,Closed,Work Done,BUILDING,NORMALWEAR,REMEDY,,WORK,1,HYDROLICHOSEREPLACED,0,0,,,EXTERIOR EZ PACK MACHINE HYDRYLIC HOSE BROKEN inside machine,2.087627,139,,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Bronx,NGO1,MCMILLAN,Mitchel,145,MITCHEL,145,225 WILLIS AVENUE,8,145.08.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66681218,66681218,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2019-05-02,2019-05-02,,,2019-05-07,2019-05-07,CLOSE,2019-05-08,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,EZ PACK #2 OOO,5.208912,145,8,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,MOLINA,Douglass,82,DOUGLASS ADDITION,148,880 COLUMBUS AVENUE,GN,148.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72048487,72048487,MAINTENANCE,Maintenance,COMPACTOR,HOSEOILLEAK,3,2020-01-12,2020-01-12,,,2020-01-14,2020-01-14,CLOSE,2020-01-14,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,HYDROLICCYLINDERREPAIRED,0,0,,,EZ Pack #1,1.903924,148,,,GND01,HOSEOILLEAKCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2975 F DOUGLASS BOULEVARD,GN,149.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67349872,67349872,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-06-25,2019-06-25,,,2019-06-28,2019-06-28,CLOSE,2019-06-29,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,DOORSAFETYSWITCHREPAIRED,0,0,,,Exterior Compactor EZ pack #1 ooo,2.674884,149,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2931 F DOUGLASS BOULEVARD,1,149.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66443271,66443271,MAINTENANCE,Maintenance,COMPACTOR,RAMLIMITSWITCHOOO,3,2019-04-15,2019-04-15,,,2019-04-16,2019-04-16,CLOSE,2019-04-17,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,REFLECTORCLEANED;REARLIMITSWITCHREPAIRED,0,0,,,both machine ram switches ooo,1.175509,149,1,,GND01,RAMLIMITSWITCHOOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2931 F DOUGLASS BOULEVARD,1,149.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66364955,66364955,MAINTENANCE,Maintenance,COMPACTOR,RAMLIMITSWITCHOOO,3,2019-04-08,2019-04-08,,,2019-04-10,2019-04-10,CLOSE,2019-04-11,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,COMPACTOR - MAINT,2.036435,149,1,,GND01,RAMLIMITSWITCHOOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2991 F DOUGLASS BOULEVARD,4,149.04.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,68607723,68607723,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-09-03,2019-09-03,,,2019-09-07,2019-09-07,CLOSE,2019-09-12,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,2999 Right compacter ooo,4.223715,149,4,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2949 F DOUGLASS BOULEVARD,3,149.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67650717,67650717,MAINTENANCE,Maintenance,COMPACTOR,RAMLIMITSWITCHOOO,3,2019-07-06,2019-07-06,,,2019-07-18,2019-07-18,CLOSE,2019-07-18,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,REFLECTORCLEANED;REARLIMITSWITCHREPAIRED,0,0,,,Left machine ram switch ooo,12.065556,149,3,,GND01,RAMLIMITSWITCHOOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2949 F DOUGLASS BOULEVARD,3,149.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66393039,66393039,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-04-10,2019-04-10,,,2019-04-11,2019-04-11,CLOSE,2019-04-11,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,ELECTRICITYRESTORED;DOORSAFETYSWITCHREPAIRED,0,0,,,COMPACTOR - MAINT,1.067141,149,3,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2931 F DOUGLASS BOULEVARD,1,149.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65602052,65602052,MAINTENANCE,Maintenance,COMPACTOR,RAMNOTMOVING,3,2019-02-19,2019-02-19,,,2019-02-22,2019-02-22,CLOSE,2019-02-22,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,REARLIMITSWITCHREPAIRED,0,0,,,COMPACTOR - MAINT,3.245741,149,1,,GND01,RAMNOTMOVINGCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2971 F DOUGLASS BOULEVARD,2,149.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65140742,65140742,MAINTENANCE,Maintenance,COMPACTOR,RAMLIMITSWITCHOOO,3,2019-01-14,2019-01-14,,,2019-01-22,2019-01-22,CLOSE,2019-01-24,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,compactor ram switch ooo,7.831991,149,2,,GND01,RAMLIMITSWITCHOOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2949 F DOUGLASS BOULEVARD,3,149.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66443341,66443341,MAINTENANCE,Maintenance,COMPACTOR,RAMLIMITSWITCHOOO,3,2019-04-15,2019-04-15,,,2019-04-16,2019-04-16,CLOSE,2019-04-17,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,3,REFLECTORCLEANED;ELECTRICITYRESTORED;REARLIMITSWITCHREPAIRED,0,0,,,ram switches ooo,1.29809,149,3,,GND01,RAMLIMITSWITCHOOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2975 F DOUGLASS BOULEVARD,GN,149.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67349857,67349857,MAINTENANCE,Maintenance,COMPACTOR,RAMNOTPUSHING,3,2019-06-25,2019-06-25,,,2019-06-28,2019-06-28,CLOSE,2019-06-29,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,REFLECTORCLEANED;ELECPHOTOCELLREPAIRED,0,0,,,Left compactor machine ooo,2.707616,149,,,GND01,RAMNOTPUSHINGCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2931 F DOUGLASS BOULEVARD,1,149.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,68994792,68994792,MAINTENANCE,Maintenance,COMPACTOR,RAMLIMITSWITCHOOO,3,2019-09-12,2019-09-12,,,2019-09-30,2019-09-30,CLOSE,2019-09-30,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,Left machine ooo,18.049537,149,1,,GND01,RAMLIMITSWITCHOOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2949 F DOUGLASS BOULEVARD,3,149.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,69268415,69268415,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-09-29,2019-09-29,,,2019-10-07,2019-10-07,CLOSE,2019-10-08,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECPHOTOCELLREPAIRED,0,0,,,Building 3 left machine ooo,8.046551,149,3,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2991 F DOUGLASS BOULEVARD,4,149.04.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66443390,66443390,MAINTENANCE,Maintenance,COMPACTOR,RAMLIMITSWITCHOOO,3,2019-04-15,2019-04-15,,,2019-04-16,2019-04-16,CLOSE,2019-04-17,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,3,MACHINECLEANED;REARLIMITSWITCHREPAIRED;REFLECTORCLEANED,0,0,,,ram switches ooo,1.338368,149,4,,GND01,RAMLIMITSWITCHOOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2949 F DOUGLASS BOULEVARD,3,149.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,73351412,73351412,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-04-06,2020-04-06,,,2020-04-07,2020-04-07,CLOSE,2020-04-08,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,REFLECTORREPLACED;ELECTRICITYRESTORED,0,0,,,2949-55 right machine ooo,1.057407,149,3,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2991 F DOUGLASS BOULEVARD,4,149.04.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,72638958,72638958,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-02-24,2020-02-24,,,2020-02-25,2020-02-25,CLOSE,2020-02-26,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,right compactor machine ooo,1.42147,149,4,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2975 F DOUGLASS BOULEVARD,GN,149.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66288002,66288002,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-04-01,2019-04-01,,,2019-04-01,2019-04-01,CLOSE,2019-04-02,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,both compactor machines down,0.333229,149,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2949 F DOUGLASS BOULEVARD,3,149.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67650727,67650727,MAINTENANCE,Maintenance,COMPACTOR,MACHOILLEAK,3,2019-07-06,2019-07-06,,,2019-07-18,2019-07-18,CLOSE,2019-07-19,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,right machine oil leak,12.210093,149,3,,GND01,MACHOILLEAKCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2975 F DOUGLASS BOULEVARD,GN,149.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,69268393,69268393,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-09-29,2019-09-29,,,2019-10-07,2019-10-07,CLOSE,2019-10-08,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECPHOTOCELLREPAIRED,0,0,,,building 2 Right machine ooo,7.966667,149,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2931 F DOUGLASS BOULEVARD,1,149.01.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,69975885,69975885,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-11-01,2019-11-01,,,2019-11-08,2019-11-08,CLOSE,2019-11-11,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,5,REFLECTORCLEANED;ELECPHOTOCELLREPAIRED;HYDROLICCYLINDERREPAIRED;MACHINECLEANED;REARLIMITSWITCHREPAIRED,0,0,,,LEFT MACHINE OOO,7.238484,149,1,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2975 F DOUGLASS BOULEVARD,GN,149.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67691243,67691243,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-07-10,2019-07-10,,,2019-07-18,2019-07-18,CLOSE,2019-07-19,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,2937 Left machine ooo,8.291991,149,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2949 F DOUGLASS BOULEVARD,3,149.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66309588,66309588,MAINTENANCE,Maintenance,COMPACTOR,RAMLIMITSWITCHOOO,3,2019-04-02,2019-04-02,,,2019-04-03,2019-04-03,CLOSE,2019-04-04,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,right machine ram switch ooo,0.817512,149,3,,GND01,RAMLIMITSWITCHOOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2975 F DOUGLASS BOULEVARD,GN,149.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67077271,67077271,MAINTENANCE,Maintenance,COMPACTOR,RAMNOTMOVING,3,2019-06-03,2019-06-03,,,2019-06-07,2019-06-07,CLOSE,2019-06-08,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,BRICKSPOINTED,0,0,,,COMPACTOR - MAINT,3.884375,149,,,GND01,RAMNOTMOVINGCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2971 F DOUGLASS BOULEVARD,2,149.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,66443321,66443321,MAINTENANCE,Maintenance,COMPACTOR,RAMLIMITSWITCHOOO,3,2019-04-15,2019-04-15,,,2019-04-16,2019-04-16,CLOSE,2019-04-17,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,3,REFLECTORCLEANED;ELECTRICITYRESTORED;REARLIMITSWITCHREPAIRED,0,0,,,COMPACTOR - MAINT,1.236435,149,2,,GND01,RAMLIMITSWITCHOOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2971 F DOUGLASS BOULEVARD,2,149.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,69976049,69976049,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-11-01,2019-11-01,,,2019-11-08,2019-11-08,CLOSE,2019-11-11,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,4,REFLECTORCLEANED;ELECPHOTOCELLREPAIRED;MACHINECLEANED;REARLIMITSWITCHREPLACED,0,0,,,Left machine ooo,7.150185,149,2,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2949 F DOUGLASS BOULEVARD,3,149.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67383295,67383295,MAINTENANCE,Maintenance,COMPACTOR,RAMNOTPUSHING,3,2019-06-28,2019-06-28,,,2019-07-01,2019-07-01,CLOSE,2019-07-02,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,COMPACTOR - MAINT,3.108611,149,3,,GND01,RAMNOTPUSHINGCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2949 F DOUGLASS BOULEVARD,3,149.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,74031283,74031283,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-06-15,2020-06-15,,,2020-06-23,2020-06-23,CLOSE,2020-06-24,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,Building 3 compactor ooo (,8.07544,149,3,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2971 F DOUGLASS BOULEVARD,2,149.02.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,68994735,68994735,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-09-12,2019-09-12,,,2019-09-30,2019-09-30,CLOSE,2019-09-30,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,right compactor machine ooo,18.031794,149,2,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2991 F DOUGLASS BOULEVARD,4,149.04.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,67775977,67775977,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2019-07-17,2019-07-17,,,2019-07-18,2019-07-18,CLOSE,2019-07-18,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,3,ELECPHOTOCELLREPAIRED;DOORSAFETYSWITCHREPAIRED;REFLECTORCLEANED,0,0,,,Compactor machine ooo,0.88684,149,4,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Polo Grounds Towers,149,POLO GROUNDS TOWERS,149,2949 F DOUGLASS BOULEVARD,3,149.03.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,65424555,65424555,MAINTENANCE,Maintenance,COMPACTOR,COMPACTORLEAKING,3,2019-02-04,2019-02-04,,,2019-02-04,2019-02-04,CLOSE,2019-02-04,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,REARLIMITSWITCHREPAIRED,0,0,,,Interior compactor machine,0.093634,149,3,,Unknown - Originally entered as GND01,COMPACTORLEAKINGCOMPACTOR,INTCOMPACTOR
Manhattan,Manhattan,SUGGS,Harlem River,3,BETHUNE GARDENS,160,231 WEST 151ST STREET,GN,160.GND01,GROUNDS,DEV003,MAXIMO,Non-CCC,72561533,72561533,MAINTENANCE,Maintenance,COMPACTOR,RAMNOTPUSHING,3,2020-02-17,2020-02-17,,,2020-02-17,2020-02-17,CLOSE,2020-02-17,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,STOPPAGECLEARED,0,0,,,WORKING AS TRUCKDRIVER HELPER. Rodriguez # 59473,0.791667,160,,,GND01,RAMNOTPUSHINGCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Harlem River,3,BETHUNE GARDENS,160,1945 AMSTERDAM AVENUE,1,160.01.GND01,GROUNDS,DEV003,SIEBEL,CCC,67308544,67308544,SKILLED TRADES,Supv of Caretakers,COMPACTOR,NEEDSDEODERANT,3,2019-06-24,2019-06-24,,,2019-06-24,2019-06-24,CLOSE,2019-06-24,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,2,STOPPAGECLEARED;MACHINECLEANED,0,0,,,COMPACTOR - SOHC,0.086875,160,1,,GND01,NEEDSDEODERANTCOMPACTOR,EXTCOMPACTOR
Manhattan,Manhattan,SUGGS,Harlem River,3,BETHUNE GARDENS,160,231 WEST 151ST STREET,GN,160.GND01,GROUNDS,TSDWASTE,MAXIMO,Non-CCC,73320773,73320773,MAINTENANCE,Maintenance,COMPACTOR,COMPACTOROOO,3,2020-04-01,2020-04-01,,,2020-04-06,2020-04-06,CLOSE,2020-04-06,CLOSED,Closed,Work Done,,NORMALWEAR,REMEDY,,WORK,1,ELECTRICITYRESTORED,0,0,,,exteriorior compactor,5.055359,160,,,GND01,COMPACTOROOOCOMPACTOR,EXTCOMPACTOR
