,GEO_BORO,NYCHA_BORO,CONS_TDS,CONS_NAME,DEV_NAME,TDS,AMP,TOTAL_HH,TOTAL_POP,AVG_FAMILY_SIZE,AVG_TENURE,CURRENT_APTS,TOTAL_APTS,STAIRHALLS,BLDGS,WASTE_TONS_DAY,TRASH_PRIMARY,TRASH_SECONDARY,TRASH_CY,TRASH_TONS,TRASH_ACTUAL_CY,TRASH_ACTUAL_TONS,MGP_CY,MGP_TONS,CARDBOARD_CY,CARDBOARD_TONS,PAPER_CY,PAPER_TONS,ORGANICS_CY,ORGANICS_TONS,EWASTE_CY,EWASTE_TONS,TEXTILES_CY,TEXTILES_TONS,TRASH_CHUTE_CY,TRASH_CHUTE_TONS,TRASH_CHUTE_SAUSAGE,TRASH_DROP_CY,TRASH_DROP_TONS,TRASH_DROP_BINS,CAPTURED_MGP_TONS_WEEK,CAPTURED_CARDBOARD_TONS_WEEK,CAPTURED_PAPER_TONS_WEEK,MGP_BAGS_WEEK,PAPER_BAGS_WEEK,CARDBOARD_BALES_WEEK,TONS_PER_CONTAINER
44,Bronx,NGO1,084,Mill Brook,MILL BROOK EXTENSION,132,NY005010840,123,292,2.4,26.4,125,125,1.0,8,0.3125,0.75,0.25,1.7103125000000001,0.08125,3.642203125,0.279375,1.0699375,0.059375,0.5834062500000001,0.021875000000000002,0.13540625000000003,0.021875000000000002,0.43200000000000005,0.1,0.017656250000000002,0.003125,0.33325000000000005,0.025,2.73165234375,0.20953125,6.488485377078384,0.91055078125,0.06984375,2.8735559920654294,0.12468749999999999,0.0765625,0.030625000000000003,12.91303879310345,1.0894755747126441,10.579906088082902,7.648333332999999
45,Bronx,NGO1,145,Mitchel,MITCHEL,145,NY005011450,"1,697","3,906",2.3,20.3,1732,1732,12.0,6,4.33,0.75,0.25,23.698090000000004,1.1258000000000001,50.46636650000001,3.87102,14.825054,0.8227,8.083677000000002,0.30310000000000004,1.8761890000000003,0.30310000000000004,5.985792,1.3856,0.244645,0.0433,4.617512,0.3464,37.84977487500001,2.903265,89.90445338479812,12.616591625000002,0.967755,39.8159918260586,1.7276699999999998,1.06085,0.42434000000000005,178.92306551724138,15.095773563218396,146.5951787564767,7.321370218999999
46,Bronx,Bronx,088,Monroe,MONROE,088,NY005000880,"1,089","2,645",2.4,23.2,1100,1102,20.0,2,2.75,0.75,0.25,15.050750000000003,0.7150000000000001,32.051387500000004,2.4585,9.41545,0.5225,5.133975,0.1925,1.191575,0.1925,3.8016,0.88,0.155375,0.0275,2.9326,0.22,24.038540625000003,1.843875,57.098671318289796,8.012846875000001,0.614625,25.287292730175782,1.0972499999999998,0.6737500000000001,0.2695000000000001,113.63474137931034,9.587385057471266,93.10317357512955,6.771956522000001
47,Bronx,Mixed Finance,093,Saint Mary's Park,MOORE,129,NY005010930,453,"1,103",2.4,22.2,463,463,4.0,3,1.1575,0.75,0.25,6.3349975,0.30095,13.490720375,1.034805,3.9630485,0.219925,2.1609367500000003,0.081025,0.50154475,0.081025,1.6001280000000002,0.3704,0.06539875,0.011575,1.234358,0.0926,10.11804028125,0.77610375,24.033349836698335,3.37268009375,0.25870125,10.643651394610352,0.46184249999999993,0.2835875,0.11343500000000001,47.829895689655174,4.035417528735633,39.18797215025907,6.707945205
48,Bronx,Bronx,102,Morris,MORRIS I,102,NY005011020,"1,071","2,851",2.7,22.4,1083,1085,10.0,1,2.7075,0.75,0.25,14.818147500000002,0.7039500000000001,31.55604787500001,2.420505,9.2699385,0.514425,5.054631750000001,0.18952500000000003,1.1731597500000002,0.18952500000000003,3.7428480000000004,0.8664000000000001,0.15297375000000002,0.027075000000000002,2.8872780000000002,0.21660000000000001,23.667035906250007,1.8153787499999998,56.21623730700714,7.889011968750003,0.60512625,24.89648911525489,1.0802925,0.6633375000000001,0.26533500000000004,111.87856810344827,9.439216379310347,91.66430634715029,7.329273272999999
49,Bronx,Bronx,102,Morris,MORRIS II,502,NY005011020,791,"1,928",2.4,22.6,802,802,7.0,13,2.005,0.75,0.25,10.973365,0.5213,23.36837525,1.79247,6.864719,0.38095,3.7431345000000005,0.14035,0.8687665000000001,0.14035,2.771712,0.6416,0.1132825,0.02005,2.1381319999999997,0.1604,17.5262814375,1.3443525,41.63012217933492,5.8420938125,0.4481175,18.436735245091796,0.799995,0.491225,0.19649,82.85005689655172,6.990075287356324,67.88067746113991,
50,Bronx,Bronx,141,Webster,MORRISANIA,130,NY005011410,203,535,2.6,20.2,206,206,2.0,4,0.515,0.75,0.25,2.8185950000000006,0.13390000000000002,6.00235075,0.46041000000000004,1.763257,0.09785,0.9614535000000002,0.036050000000000006,0.22314950000000006,0.036050000000000006,0.711936,0.1648,0.029097500000000002,0.00515,0.549196,0.0412,4.5017630625,0.34530750000000004,10.693023901425178,1.5005876875,0.11510250000000001,4.735620274923828,0.205485,0.126175,0.05047000000000001,21.280687931034482,1.7954557471264376,17.435685233160626,
51,Bronx,Bronx,267,Morrisania Air Rights,MORRISANIA AIR RIGHTS,267,NY005012670,835,"1,685",2.0,19.7,841,843,5.0,14,2.1025,0.75,0.25,11.506982500000001,0.5466500000000001,24.504742625000006,1.8796350000000002,7.1985395,0.399475,3.925157250000001,0.14717500000000003,0.9110132500000002,0.14717500000000003,2.9064960000000006,0.6728000000000001,0.11879125000000001,0.021025000000000002,2.242106,0.16820000000000002,18.378556968750004,1.40972625,43.65452961698338,6.126185656250001,0.46990875000000004,19.333284714616216,0.8388975000000001,0.5151125000000001,0.20604500000000003,86.878925,7.329991666666669,71.18160816062178,8.566318681
52,Bronx,NGO1,121,Mott Haven,MOTT HAVEN,121,NY005001210,970,"2,445",2.5,22.0,992,993,9.0,2,2.48,0.75,0.25,13.57304,0.6448,28.90452400000001,2.21712,8.491024,0.4712,4.629912,0.1736,1.074584,0.1736,3.4283520000000003,0.7936,0.14012,0.0248,2.644672,0.1984,21.678393000000007,1.66284,51.49261995249408,7.226131000000002,0.55428,22.804540353031257,0.98952,0.6076,0.24304,102.47787586206897,8.64607816091954,83.96213471502591,7.046621622000001
53,Bronx,Bronx,047,Parkside,PARKSIDE,047,NY005010470,870,"1,703",2.0,22.5,879,879,20.0,1,2.1975000000000002,0.75,0.25,12.026917500000001,0.57135,25.611972375000004,1.9645650000000003,7.5238005,0.41752500000000003,4.102512750000001,0.15382500000000002,0.9521767500000001,0.15382500000000002,3.0378240000000005,0.7032,0.12415875000000001,0.021975,2.343414,0.1758,19.208979281250002,1.4734237500000003,45.627029171615206,6.402993093750001,0.4911412500000001,20.206845736204105,0.8768024999999999,0.5383875,0.21535500000000002,90.80448879310346,7.661192241379312,74.39789961139897,6.835384615
54,Bronx,NGO1,024,Patterson,PATTERSON,024,NY005000240,"1,766","4,162",2.4,23.6,1789,1791,25.0,3,4.4725,0.75,0.25,24.477992500000003,1.1628500000000002,52.127211125,3.998415,15.312945500000001,0.8497750000000001,8.349710250000001,0.31307500000000005,1.9379342500000005,0.31307500000000005,6.182784000000001,1.4312,0.25269625,0.044725,4.769474,0.3578,39.09540834375,2.99881125,92.86320271674585,13.03180278125,0.99960375,41.12633335844043,1.7845275,1.0957625000000002,0.4383050000000001,184.81141120689657,15.592574425287365,151.4196159326425,8.0543
55,Bronx,Bronx,039,Pelham Parkway,PELHAM PARKWAY,039,NY005010390,"1,255","2,464",2.0,24.7,1265,1266,38.0,6,3.1625,0.75,0.25,17.3083625,0.82225,36.859095624999995,2.827275,10.8277675,0.600875,5.904071250000001,0.22137500000000002,1.37031125,0.22137500000000002,4.371840000000001,1.012,0.17868125,0.031625,3.37249,0.253,27.644321718749996,2.12045625,65.66347201603324,9.214773906249999,0.70681875,29.080386639702144,1.2618375000000002,0.7748125,0.30992500000000006,130.67995258620692,11.025492816091955,107.06864961139898,6.6822820510000005
56,Bronx,Bronx,063,Throggs Neck,RANDALL AVENUE-BALCOM AVENUE,245,NY005010630,245,276,1.1,15.2,251,252,3.0,5,0.6275000000000001,0.75,0.25,3.4343075000000005,0.16315000000000002,7.3135438750000015,0.5609850000000001,2.1484345,0.11922500000000001,1.1714797500000003,0.043925000000000006,0.27189575000000005,0.043925000000000006,0.8674560000000002,0.20080000000000003,0.035453750000000006,0.006275000000000001,0.6691660000000001,0.05020000000000001,5.485157906250001,0.42073875000000005,13.0288786371734,1.8283859687500004,0.14024625000000002,5.770100432067384,0.2503725,0.15373750000000003,0.06149500000000001,25.929381896551728,2.187666954022989,21.244451424870473,
57,Bronx,Bronx,280,Sack Wern,SACK WERN,280,NY005012800,409,849,2.1,22.4,411,413,8.0,9,1.0275,0.75,0.25,5.623507500000001,0.26715000000000005,11.975563875000004,0.9185850000000001,3.5179545,0.195225,1.9182397500000006,0.07192500000000002,0.44521575000000013,0.07192500000000002,1.4204160000000003,0.32880000000000004,0.05805375000000001,0.010275000000000001,1.0957260000000002,0.08220000000000001,8.981672906250003,0.68893875,21.334139919833735,2.993890968750001,0.22964625000000002,9.448252101911136,0.4099725,0.25173750000000006,0.10069500000000002,42.45807155172414,3.5821956896551734,34.78673121761659,
58,Bronx,Mixed Finance,093,Saint Mary's Park,SAINT MARY'S PARK,093,NY005020930,992,"2,261",2.3,21.3,1005,1007,6.0,3,2.5125,0.75,0.25,13.750912500000002,0.6532500000000001,29.283313125000006,2.246175,8.6022975,0.47737500000000005,4.690586250000001,0.17587500000000003,1.0886662500000002,0.17587500000000003,3.4732800000000004,0.804,0.14195625,0.025125,2.67933,0.201,21.962484843750005,1.68463125,52.16742243171022,7.320828281250002,0.56154375,23.10339017620606,1.0024875000000002,0.6155625000000001,0.24622500000000003,103.82083189655175,8.759383620689658,85.06244494818654,7.342826087000001
59,Bronx,Bronx,045,Sedgwick,SEDGWICK,045,NY005010450,779,"1,455",1.9,23.2,783,786,7.0,46,1.9575,0.75,0.25,10.713397500000001,0.50895,22.814760375000006,1.750005,6.7020885,0.371925,3.6544567500000005,0.137025,0.8481847500000002,0.137025,2.7060480000000005,0.6264000000000001,0.11059875000000002,0.019575000000000002,2.0874780000000004,0.15660000000000002,17.111070281250004,1.31250375,40.643872402019014,5.7036900937500015,0.43750125,17.999954734297855,0.7810425,0.47958750000000006,0.191835,80.887275,6.824475000000001,66.2725317357513,7.421566265
60,Bronx,Bronx,067,Sotomayor,SOTOMAYOR HOUSES,067,NY005010670,"1,474","3,178",2.2,24.7,1495,1497,31.0,6,3.7375000000000003,0.75,0.25,20.455337500000002,0.9717500000000001,43.56074937499999,3.3413250000000003,12.7964525,0.710125,6.977538750000002,0.26162500000000005,1.6194587500000004,0.26162500000000005,5.1667200000000015,1.1960000000000002,0.21116875000000004,0.037375000000000005,3.9856700000000007,0.29900000000000004,32.67056203124999,2.50599375,77.60228510985746,10.890187343749998,0.8353312500000001,34.36772966510253,1.4912625,0.9156875000000002,0.3662750000000001,154.43994396551724,13.030127873563224,126.53567681347153,7.12268018
61,Bronx,Bronx,071,Soundview,SOUNDVIEW,071,NY005000710,"1,250","2,882",2.3,22.7,1258,1259,28.0,1,3.145,0.75,0.25,17.212585,0.8177,36.65513225000001,2.81163,10.767851,0.59755,5.871400500000001,0.22015,1.3627285000000002,0.22015,4.347648,1.0064,0.1776925,0.03145,3.353828,0.2516,27.491349187500006,2.1087225,65.30011683491688,9.163783062500002,0.7029075,28.91946750414649,1.254855,0.770525,0.30821000000000004,129.9568224137931,10.96448218390805,106.47617487046634,8.048633333
62,Bronx,Bronx,342,Union Avenue Consolidated,SOUTH BRONX AREA (SITE 402),305,NY005013420,110,372,3.4,20.0,112,114,19.0,5,0.28,0.75,0.25,1.53244,0.0728,3.263414,0.25032000000000004,0.9586640000000001,0.053200000000000004,0.5227320000000001,0.019600000000000003,0.12132400000000003,0.019600000000000003,0.3870720000000001,0.08960000000000001,0.015820000000000004,0.0028000000000000004,0.298592,0.022400000000000003,2.4475605,0.18774000000000002,5.813682897862233,0.8158535,0.06258000000000001,2.574706168890625,0.11172000000000001,0.06860000000000001,0.027440000000000006,11.570082758620691,0.976170114942529,9.479595854922282,
63,Bronx,Bronx,342,Union Avenue Consolidated,STEBBINS AVENUE-HEWITT PLACE,353,NY005013420,118,265,2.2,23.4,119,120,14.0,1,0.2975,0.75,0.25,1.6282175,0.07735,3.4673773750000003,0.265965,1.0185804999999999,0.056525,0.5554027500000001,0.020825,0.12890675000000001,0.020825,0.411264,0.09519999999999999,0.01680875,0.0029749999999999998,0.317254,0.023799999999999998,2.6005330312500003,0.19947375,6.177038078978623,0.8668443437500001,0.06649125,2.7356253044462893,0.1187025,0.0728875,0.029155,12.29321293103448,1.037180747126437,10.072070595854923,
64,Bronx,Bronx,308,Claremont Consolidated,TELLER AVENUE-EAST 166TH STREET,223,NY005013080,88,183,2.1,20.0,90,90,1.0,1,0.225,0.75,0.25,1.2314250000000002,0.0585,2.6223862500000004,0.20115,0.770355,0.04275,0.4200525000000001,0.015750000000000004,0.09749250000000002,0.015750000000000004,0.31104000000000004,0.07200000000000001,0.012712500000000002,0.0022500000000000003,0.23994000000000004,0.018000000000000002,1.9667896875000004,0.1508625,4.671709471496438,0.6555965625000001,0.0502875,2.0689603142871094,0.08977500000000001,0.055125000000000014,0.022050000000000007,9.297387931034482,0.7844224137931037,7.61753238341969,7.553103448
65,Bronx,Bronx,063,Throggs Neck,THROGGS NECK,063,NY005010630,"1,165","2,603",2.2,25.5,1182,1185,66.0,1,2.955,0.75,0.25,16.172715000000004,0.7683000000000001,34.440672750000004,2.64177,10.117329,0.56145,5.516689500000001,0.20685000000000003,1.2804015000000002,0.20685000000000003,4.084992000000001,0.9456,0.1669575,0.02955,3.151212,0.2364,25.830504562500003,1.9813275000000001,61.35511772565321,8.610168187500001,0.6604425,27.172345460970707,1.179045,0.7239750000000001,0.28959000000000007,122.10569482758622,10.302081034482761,100.04359196891194,7.244482608999999
66,Bronx,Bronx,063,Throggs Neck,THROGGS NECK ADDITION,193,NY005010630,280,669,2.4,24.2,287,287,4.0,1,0.7175,0.75,0.25,3.9268775000000007,0.18655000000000002,8.362498375000001,0.641445,2.4565765,0.136325,1.3395007500000002,0.050225000000000006,0.31089275000000005,0.050225000000000006,0.9918720000000002,0.22960000000000003,0.040538750000000005,0.007175000000000001,0.7651420000000001,0.05740000000000001,6.271873781250001,0.48108375000000003,14.897562425771973,2.0906245937500003,0.16036125,6.597684557782228,0.2862825,0.1757875,0.07031500000000002,29.64833706896552,2.5014359195402305,24.291464378238345,
67,Bronx,Bronx,180,1010 EAST 178TH STREET,TWIN PARKS EAST (SITE 9),287,NY005012270,216,232,1.1,13.6,219,219,1.0,11,0.5475,0.75,0.25,2.9964675,0.14235,6.381139875000001,0.489465,1.8745304999999999,0.10402499999999999,1.0221277500000001,0.038325000000000005,0.23723175000000005,0.038325000000000005,0.756864,0.1752,0.03093375,0.005475,0.583854,0.0438,4.78585490625,0.36709875,11.367826380641329,1.5952849687500001,0.12236625,5.034470098098633,0.21845249999999997,0.13413750000000002,0.05365500000000001,22.62364396551724,1.9087612068965523,18.535995466321246,
68,Bronx,Bronx,342,Union Avenue Consolidated,UNION AVENUE-EAST 163RD STREET,342,NY005013420,195,230,1.2,13.6,199,200,1.0,1,0.4975,0.75,0.25,2.7228175,0.12935,5.798387375000001,0.444765,1.7033405,0.094525,0.9287827500000001,0.034825,0.21556675000000003,0.034825,0.6877440000000001,0.1592,0.028108750000000002,0.004975,0.5305340000000001,0.0398,4.348790531250001,0.33357375,10.329668720308788,1.4495968437500002,0.11119125,4.574701139368164,0.19850249999999997,0.12188750000000001,0.04875500000000001,20.55755775862069,1.7344451149425293,16.843210492227982,
69,Bronx,Bronx,342,Union Avenue Consolidated,UNION AVENUE-EAST 166TH STREET,356,NY005013420,118,277,2.3,19.6,120,120,20.0,8,0.3,0.75,0.25,1.6419000000000001,0.078,3.496515,0.2682,1.02714,0.056999999999999995,0.5600700000000001,0.021,0.12999000000000002,0.021,0.41472000000000003,0.096,0.01695,0.003,0.31992,0.024,2.62238625,0.20115,6.228945961995249,0.87412875,0.06705,2.7586137523828125,0.11969999999999997,0.07350000000000001,0.029400000000000003,12.396517241379309,1.0458965517241383,10.156709844559586,
70,Bronx,Private Mgmt,341,Kraus Management (BX 3),UNIVERSITY AVENUE REHAB,341,NY005013410,230,511,2.2,22.5,230,230,5.0,15,0.5750000000000001,0.75,0.25,3.1469750000000007,0.14950000000000002,6.701653750000002,0.5140500000000001,1.9686850000000002,0.10925000000000001,1.0734675000000002,0.04025000000000001,0.24914750000000008,0.04025000000000001,0.7948800000000001,0.18400000000000002,0.03248750000000001,0.005750000000000001,0.6131800000000001,0.046000000000000006,5.0262403125000015,0.3855375000000001,11.938813093824232,1.6754134375000005,0.12851250000000003,5.287343025400392,0.22942500000000005,0.14087500000000003,0.05635000000000001,23.75999137931035,2.0046350574712655,19.467027202072543,
71,Bronx,Bronx,141,Webster,WEBSTER,141,NY005011410,599,"1,555",2.6,21.2,606,606,6.0,1,1.5150000000000001,0.75,0.25,8.291595000000001,0.39390000000000003,17.65740075,1.3544100000000001,5.187057000000001,0.28785000000000005,2.828353500000001,0.10605000000000002,0.6564495000000001,0.10605000000000002,2.094336,0.48480000000000006,0.08559750000000002,0.015150000000000002,1.6155960000000003,0.12120000000000002,13.2430505625,1.0158075000000002,31.456177108076012,4.4143501875,0.33860250000000003,13.930999449533203,0.6044850000000002,0.3711750000000001,0.14847000000000005,62.602412068965535,5.281777586206898,51.29138471502592,9.073152174
72,Bronx,Private Mgmt,530,Building Management Associates (BX 1),WEST FARMS ROAD REHAB,360,NY005015300,208,442,2.1,20.4,208,208,7.0,1,0.52,0.75,0.25,2.8459600000000003,0.13520000000000001,6.060626000000001,0.46488,1.780376,0.0988,0.9707880000000001,0.0364,0.22531600000000002,0.0364,0.7188480000000002,0.16640000000000002,0.029380000000000007,0.005200000000000001,0.554528,0.041600000000000005,4.545469500000001,0.34866,10.796839667458434,1.5151565000000002,0.11622,4.781597170796876,0.20748,0.1274,0.050960000000000005,21.487296551724135,1.8128873563218393,17.60496373056995,
73,Bronx,Private Mgmt,530,Building Management Associates (BX 1),WEST FARMS SQUARE CONVENTIONAL,526,NY005015310,20,47,2.4,15.5,20,20,1.0,1,0.05,0.75,0.25,0.27365000000000006,0.013000000000000001,0.5827525000000001,0.044700000000000004,0.17119000000000004,0.009500000000000001,0.09334500000000003,0.0035000000000000005,0.021665000000000004,0.0035000000000000005,0.06912,0.016,0.0028250000000000003,0.0005,0.05332,0.004,0.43706437500000006,0.033525,1.0381576603325418,0.14568812500000003,0.011175000000000001,0.4597689587304688,0.019950000000000002,0.012250000000000002,0.004900000000000001,2.066086206896552,0.17431609195402303,1.6927849740932648,
74,Bronx,Bronx,045,Sedgwick,WEST TREMONT AVENUE-SEDGWICK AVENUE AREA,246,NY005010450,148,165,1.1,12.1,148,148,1.0,11,0.37,0.75,0.25,2.0250100000000004,0.09620000000000001,4.3123685,0.33078,1.266806,0.0703,0.6907530000000002,0.025900000000000003,0.16032100000000002,0.025900000000000003,0.511488,0.1184,0.020905000000000003,0.0037,0.39456800000000003,0.0296,3.234276375,0.248085,7.6823666864608064,1.078092125,0.082695,3.4022902946054683,0.14763,0.09065000000000001,0.03626,15.289037931034487,1.2899390804597706,12.52660880829016,6.967894737000001
75,Brooklyn,Brooklyn,167,Reid Apartments,104-14 TAPSCOTT STREET,242,NY005011670,30,68,2.3,20.2,30,30,1.0,6,0.075,0.75,0.25,0.41047500000000003,0.0195,0.87412875,0.06705,0.256785,0.014249999999999999,0.14001750000000002,0.00525,0.032497500000000006,0.00525,0.10368000000000001,0.024,0.0042375,0.00075,0.07998,0.006,0.6555965625,0.0502875,1.5572364904988123,0.2185321875,0.0167625,0.6896534380957031,0.029924999999999993,0.018375000000000002,0.007350000000000001,3.099129310344827,0.2614741379310346,2.5391774611398965,
76,Brooklyn,Brooklyn,073,Sumner,303 VERNON AVENUE,156,NY005010730,233,538,2.3,25.0,234,234,1.0,5,0.585,0.75,0.25,3.2017049999999996,0.15209999999999999,6.818204250000001,0.52299,2.002923,0.11115,1.0921365,0.04095,0.2534805,0.04095,0.8087040000000001,0.1872,0.033052500000000005,0.00585,0.6238440000000001,0.0468,5.113653187500001,0.39224249999999994,12.146444625890737,1.7045510625000002,0.1307475,5.379296817146485,0.23341499999999998,0.143325,0.057330000000000006,24.173208620689653,2.039498275862069,19.805584196891193,
77,Brooklyn,Brooklyn,031,Albany,ALBANY,031,NY005010310,805,"1,830",2.3,23.1,823,829,6.0,7,2.0575,0.75,0.25,11.260697500000001,0.53495,23.980265375,1.8394050000000002,7.0444685,0.390925,3.8411467500000005,0.14402500000000001,0.8915147500000001,0.14402500000000001,2.8442880000000006,0.6584000000000001,0.11624875000000003,0.020575000000000003,2.1941180000000005,0.16460000000000002,17.985199031249998,1.3795537500000001,42.72018772268408,5.99506634375,0.45985125000000004,18.919492651758787,0.8209425,0.5040875,0.20163500000000004,85.0194474137931,7.173107183908049,69.65810168393783,8.283378378
78,Brooklyn,Brooklyn,031,Albany,ALBANY II,085,NY005010310,392,969,2.5,21.0,400,400,3.0,1,1.0,0.75,0.25,5.473000000000001,0.26,11.655050000000001,0.894,3.4238,0.19,1.8669000000000002,0.07,0.4333000000000001,0.07,1.3824,0.32,0.0565,0.01,1.0664,0.08,8.7412875,0.6705,20.76315320665083,2.9137625000000003,0.2235,9.195379174609375,0.39899999999999997,0.24500000000000002,0.09800000000000002,41.321724137931035,3.486321839080461,33.85569948186529,
79,Brooklyn,Brooklyn,163,Wyckoff Gardens,ATLANTIC TERMINAL SITE 4B,256,NY005011630,290,568,2.0,21.7,299,300,1.0,2,0.7475,0.75,0.25,4.0910675,0.19435000000000002,8.712149874999998,0.6682650000000001,2.5592905000000004,0.142025,1.3955077500000004,0.05232500000000001,0.3238917500000001,0.05232500000000001,1.0333440000000003,0.23920000000000002,0.04223375000000001,0.007475000000000001,0.7971340000000001,0.059800000000000006,6.5341124062499985,0.5011987500000001,15.520457021971493,2.1780374687499995,0.16706625000000003,6.873545933020506,0.2982525,0.18313750000000004,0.07325500000000001,30.887988793103453,2.606025574712645,25.307135362694307,6.64075
80,Brooklyn,Mixed Finance,092,Bay View,BAY VIEW,092,NY005020920,"1,591","3,459",2.2,20.5,1609,1610,26.0,5,4.0225,0.75,0.25,22.0151425,1.04585,46.882438625000006,3.596115,13.7722355,0.764275,7.509605250000001,0.281575,1.7429492500000003,0.281575,5.560704000000001,1.2872000000000001,0.22727125000000004,0.040225000000000004,4.289594,0.32180000000000003,35.16182896875,2.69708625,83.51978377375296,11.720609656250002,0.89902875,36.98841272986621,1.6049775,0.9855125,0.394205,166.2166353448276,14.023729597701154,136.18455116580313,7.43822327
81,Brooklyn,Brooklyn,073,Sumner,BEDFORD-STUYVESANT REHAB,311,NY005010730,82,193,2.4,18.2,84,85,5.0,7,0.21,0.75,0.25,1.1493300000000002,0.0546,2.4475605,0.18774,0.7189979999999999,0.0399,0.39204900000000004,0.014700000000000001,0.09099300000000002,0.014700000000000001,0.290304,0.0672,0.011865,0.0021,0.22394399999999998,0.0168,1.8356703749999999,0.14080499999999999,4.360262173396674,0.611890125,0.046935,1.9310296266679685,0.08379,0.05145,0.02058,8.677562068965516,0.7321275862068968,7.10969689119171,
82,Brooklyn,Mixed Finance,046,Boulevard,BELMONT-SUTTER AREA,345,NY005010460,72,184,2.6,19.6,72,72,8.0,1,0.18,0.75,0.25,0.98514,0.0468,2.0979090000000005,0.16092,0.616284,0.0342,0.336042,0.0126,0.07799400000000001,0.0126,0.248832,0.0576,0.01017,0.0018,0.19195199999999998,0.0144,1.5734317500000004,0.12069,3.7373675771971504,0.5244772500000001,0.04023,1.6551682514296877,0.07182,0.0441,0.01764,7.4379103448275865,0.627537931034483,6.094025906735752,
83,Brooklyn,Brooklyn,243,Borinquen Plaza,BORINQUEN PLAZA I,243,NY005012430,502,"1,104",2.2,25.3,509,509,10.0,33,1.2725,0.75,0.25,6.9643925,0.33085,14.831051125000002,1.137615,4.3567855,0.241775,2.3756302500000004,0.089075,0.5513742500000001,0.089075,1.7591040000000002,0.4072,0.07189625000000001,0.012725,1.356994,0.1018,11.123288343750001,0.85321125,26.421112455463184,3.7077627812500005,0.28440375,11.70111999969043,0.5077275,0.3117625,0.12470500000000001,52.581893965517246,4.436344540229886,43.08137759067358,7.4248
84,Brooklyn,Brooklyn,243,Borinquen Plaza,BORINQUEN PLAZA II,271,NY005012430,418,"1,088",2.6,27.5,425,425,7.0,10,1.0625,0.75,0.25,5.8150625,0.27625,12.383490625,0.949875,3.6377875,0.201875,1.9835812500000005,0.07437500000000001,0.4603812500000001,0.07437500000000001,1.4688,0.34,0.06003125000000001,0.010625,1.1330500000000001,0.085,9.28761796875,0.71240625,22.060850282066507,3.09587265625,0.23746875,9.77009037302246,0.42393749999999997,0.26031250000000006,0.10412500000000002,43.904331896551724,3.7042169540229897,35.97168069948187,
85,Brooklyn,Mixed Finance,046,Boulevard,BOULEVARD,046,NY005020460,"1,380","2,611",1.9,21.9,1424,1441,30.0,10,3.56,0.75,0.25,19.483880000000003,0.9256000000000001,41.49197800000001,3.18264,12.188728,0.6764,6.6461640000000015,0.24920000000000003,1.5425480000000003,0.24920000000000003,4.921344,1.1392,0.20114,0.0356,3.796384,0.2848,31.118983500000006,2.3869800000000003,73.91682541567697,10.372994500000003,0.79566,32.73554986160938,1.42044,0.8722000000000001,0.3488800000000001,147.10533793103448,12.411305747126441,120.52629015544045,
86,Brooklyn,Brooklyn,056,Breukelen,BREUKELEN,056,NY005000560,"1,565","3,406",2.2,26.1,1592,1595,97.0,40,3.98,0.75,0.25,21.78254,1.0348,46.387099000000006,3.55812,13.626724,0.7562,7.430262000000001,0.2786,1.7245340000000002,0.2786,5.501952000000001,1.2736,0.22487000000000001,0.0398,4.2442720000000005,0.3184,34.790324250000005,2.66859,82.63734976247031,11.596774750000002,0.88953,36.597609114945314,1.5880199999999998,0.9751000000000001,0.39004000000000005,164.4604620689655,13.875560919540234,134.74568393782386,7.233597701
87,Brooklyn,Brooklyn,065,Brevoort,BREVOORT,065,NY005000650,883,"1,879",2.1,29.1,894,896,27.0,4,2.235,0.75,0.25,12.232154999999999,0.5811,26.049036749999996,1.99809,7.652193,0.42464999999999997,4.1725215,0.15645,0.9684255,0.15645,3.089664,0.7152,0.1262775,0.02235,2.3834039999999996,0.1788,19.536777562499996,1.4985675,46.405647416864596,6.512259187499999,0.4995225,20.55167245525195,0.8917649999999999,0.547575,0.21903000000000003,92.35405344827586,7.7919293103448295,75.6674883419689,8.336409091
88,Brooklyn,Brooklyn,252,Marcus Garvey,BROWN,325,NY005012520,196,218,1.1,14.8,200,200,2.0,10,0.5,0.75,0.25,2.7365000000000004,0.13,5.8275250000000005,0.447,1.7119,0.095,0.9334500000000001,0.035,0.21665000000000004,0.035,0.6912,0.16,0.02825,0.005,0.5332,0.04,4.37064375,0.33525,10.381576603325415,1.4568812500000001,0.11175,4.5976895873046875,0.19949999999999998,0.12250000000000001,0.04900000000000001,20.660862068965518,1.7431609195402304,16.927849740932643,
89,Brooklyn,NGO1,016,Brownsville,BROWNSVILLE,016,NY005000160,"1,306","3,109",2.4,22.9,1336,1338,46.0,18,3.34,0.75,0.25,18.27982,0.8684,38.927867000000006,2.98596,11.435491999999998,0.6345999999999999,6.2354460000000005,0.2338,1.4472220000000002,0.2338,4.617216,1.0688,0.18871000000000002,0.0334,3.561776,0.2672,29.195900250000005,2.23947,69.34893171021379,9.731966750000002,0.74649,30.712566443195314,1.3326599999999997,0.8183,0.32732,138.01455862068963,11.644314942528739,113.07803626943006,7.282723881
